Date,Compound,Thème Écologique
2023-04-13,-0.7269,Soutien et financement de projets écologiques
2023-04-13,-0.7515,Politiques environnementales et écologiques du gouvernement français
2023-04-13,0.6553,Politiques environnementales et écologiques du gouvernement français
2023-04-13,0.7906,Politiques environnementales et écologiques du gouvernement français
2023-04-13,0.8065,Soutien et financement de projets écologiques
2023-04-13,0.1045,Politiques environnementales et écologiques du gouvernement français
2023-04-13,0.3786,Soutien et financement de projets écologiques
2023-04-13,-0.3595,Politiques environnementales et écologiques du gouvernement français
2023-04-13,0.9114,Énergie et économie vers une société écologique
2023-04-13,0.5994,Agricultures et politiques environnementales
2023-04-13,0.8176,Soutien et financement de projets écologiques
2023-04-13,-0.5171,Soutien et financement de projets écologiques
2023-04-14,0.4767,Politiques environnementales et écologiques du gouvernement français
2023-04-14,0.2263,Agricultures et politiques environnementales
2023-04-14,0.7351,Soutien et financement de projets écologiques
2023-04-14,0.7269,Soutien et financement de projets écologiques
2023-04-14,0.1759,Politiques environnementales et écologiques du gouvernement français
2023-04-14,0.5053,Soutien et financement de projets écologiques
2023-04-14,0.0788,Agricultures et politiques environnementales
2023-04-14,0.4767,Soutien et financement de projets écologiques
2023-04-14,-0.3612,Soutien et financement de projets écologiques
2023-04-14,-0.4738,Politiques environnementales et écologiques du gouvernement français
2023-04-14,0.5178,Politiques environnementales et écologiques du gouvernement français
2023-04-14,0.0258,Collectivités territoriales et développement durable
2023-04-14,0.7494,Soutien et financement de projets écologiques
2023-04-14,0.5093,Soutien et financement de projets écologiques
2023-04-14,0.3826,Soutien et financement de projets écologiques
2023-04-15,0.7184,Soutien et financement de projets écologiques
2023-04-15,0.4577,Soutien et financement de projets écologiques
2023-04-15,0.7256,Politiques environnementales et écologiques du gouvernement français
2023-04-15,-0.0772,Politiques environnementales et écologiques du gouvernement français
2023-04-15,0.9072,Politiques environnementales et écologiques du gouvernement français
2023-04-15,0.0,Énergie et économie vers une société écologique
2023-04-15,0.5411,Soutien et financement de projets écologiques
2023-04-15,0.899,Soutien et financement de projets écologiques
2023-04-15,0.5719,Agricultures et politiques environnementales
2023-04-15,0.4404,Soutien et financement de projets écologiques
2023-04-15,0.6007,Politiques environnementales et écologiques du gouvernement français
2023-04-16,0.5699,Politiques environnementales et écologiques du gouvernement français
2023-04-16,0.0516,Agricultures et politiques environnementales
2023-04-16,0.8164,Politiques environnementales et écologiques du gouvernement français
2023-04-16,0.34,Politiques environnementales et écologiques du gouvernement français
2023-04-16,0.4404,Énergie et économie vers une société écologique
2023-04-16,0.7269,Politiques environnementales et écologiques du gouvernement français
2023-04-16,0.8359,Collectivités territoriales et développement durable
2023-04-16,0.4404,Politiques environnementales et écologiques du gouvernement français
2023-04-16,0.8481,Politiques environnementales et écologiques du gouvernement français
2023-04-16,-0.2707,Énergie et économie vers une société écologique
2023-04-16,-0.4094,Soutien et financement de projets écologiques
2023-04-16,0.4926,Politiques environnementales et écologiques du gouvernement français
2023-04-17,0.4404,Soutien et financement de projets écologiques
2023-04-17,0.9888,Collectivités territoriales et développement durable
2023-04-17,-0.2892,Politiques environnementales et écologiques du gouvernement français
2023-04-17,0.2047,Agricultures et politiques environnementales
2023-04-17,0.4404,Politiques environnementales et écologiques du gouvernement français
2023-04-17,0.6908,Énergie et économie vers une société écologique
2023-04-17,-0.126,Collectivités territoriales et développement durable
2023-04-17,-0.1007,Agricultures et politiques environnementales
2023-04-17,0.5423,Politiques environnementales et écologiques du gouvernement français
2023-04-17,0.9041,Politiques environnementales et écologiques du gouvernement français
2023-04-17,0.9023,Agricultures et politiques environnementales
2023-04-17,-0.2547,Soutien et financement de projets écologiques
2023-04-17,0.7707,Soutien et financement de projets écologiques
2023-04-17,0.7777,Collectivités territoriales et développement durable
2023-04-17,0.4114,Soutien et financement de projets écologiques
2023-04-17,0.1053,Politiques environnementales et écologiques du gouvernement français
2023-04-18,0.3182,Collectivités territoriales et développement durable
2023-04-18,0.7351,Énergie et économie vers une société écologique
2023-04-18,0.7319,Agricultures et politiques environnementales
2023-04-18,0.717,Énergie et économie vers une société écologique
2023-04-18,0.7906,Collectivités territoriales et développement durable
2023-04-18,0.8306,Soutien et financement de projets écologiques
2023-04-18,0.5106,Agricultures et politiques environnementales
2023-04-18,0.629,Soutien et financement de projets écologiques
2023-04-18,0.69,Agricultures et politiques environnementales
2023-04-18,0.7418,Soutien et financement de projets écologiques
2023-04-18,0.4215,Soutien et financement de projets écologiques
2023-04-18,-0.3412,Soutien et financement de projets écologiques
2023-04-18,0.6696,Politiques environnementales et écologiques du gouvernement français
2023-04-19,0.8884,Politiques environnementales et écologiques du gouvernement français
2023-04-19,0.4404,Politiques environnementales et écologiques du gouvernement français
2023-04-19,0.4926,Énergie et économie vers une société écologique
2023-04-19,0.8007,Politiques environnementales et écologiques du gouvernement français
2023-04-19,0.8003,Soutien et financement de projets écologiques
2023-04-19,-0.2263,Politiques environnementales et écologiques du gouvernement français
2023-04-19,0.3818,Agricultures et politiques environnementales
2023-04-19,0.4374,Politiques environnementales et écologiques du gouvernement français
2023-04-19,0.7959,Politiques environnementales et écologiques du gouvernement français
2023-04-19,0.0,Politiques environnementales et écologiques du gouvernement français
2023-04-19,0.4912,Politiques environnementales et écologiques du gouvernement français
2023-04-19,0.8439,Énergie et économie vers une société écologique
2023-04-19,0.7644,Agricultures et politiques environnementales
2023-04-19,0.7418,Énergie et économie vers une société écologique
2023-04-20,-0.7763,Soutien et financement de projets écologiques
2023-04-20,0.6124,Politiques environnementales et écologiques du gouvernement français
2023-04-20,-0.34,Soutien et financement de projets écologiques
2023-04-20,0.6588,Politiques environnementales et écologiques du gouvernement français
2023-04-20,0.6209,Politiques environnementales et écologiques du gouvernement français
2023-04-20,0.6486,Énergie et économie vers une société écologique
2023-04-20,0.4404,Soutien et financement de projets écologiques
2023-04-20,0.6341,Politiques environnementales et écologiques du gouvernement français
2023-04-20,0.089,Politiques environnementales et écologiques du gouvernement français
2023-04-20,0.9245,Soutien et financement de projets écologiques
2023-04-20,0.6486,Collectivités territoriales et développement durable
2023-04-20,0.5399,Politiques environnementales et écologiques du gouvernement français
2023-04-20,0.4404,Politiques environnementales et écologiques du gouvernement français
2023-04-21,-0.3412,Soutien et financement de projets écologiques
2023-04-21,0.8402,Énergie et économie vers une société écologique
2023-04-21,0.4926,Politiques environnementales et écologiques du gouvernement français
2023-04-21,0.0516,Soutien et financement de projets écologiques
2023-04-21,0.5106,Politiques environnementales et écologiques du gouvernement français
2023-04-21,0.6486,Énergie et économie vers une société écologique
2023-04-21,0.1531,Soutien et financement de projets écologiques
